,title,totalpage,nickname,comment
2637,最强偷塔亚索如入无人之境,5,潇潇雨歇,流畅，水平不错，但是***摆拍么？亚索二了确实半血，而鱼人一级满血，这是怎么做到的？tp回的？那它怎么有胆子e上去送的？？？
2638,最强偷塔亚索如入无人之境,5,浣熊旋风,小鱼人就硬装，你先装的，这局赢不了和这局我打爆你有什么关系
2639,最强偷塔亚索如入无人之境,5,带来消失之人,这凯隐生怕把这亚索A死了...超明显一个动作取消
2640,最强偷塔亚索如入无人之境,5,你我如同鸟与,什么nt玩意儿视频
2641,最强偷塔亚索如入无人之境,5,泡泡茶壶,1级小鱼e脸2级亚索是吧，4000+
2642,最强偷塔亚索如入无人之境,5,拂柳-,…
2643,最强偷塔亚索如入无人之境,5,寒轩是大笨蛋,什么垃姬追风亚索，我敢说我玩的都比他强😅 看这操作都能装起来蚌埠住了
2644,最强偷塔亚索如入无人之境,5,地上KCFB,确实顺滑
2645,最强偷塔亚索如入无人之境,5,莫问,摆拍辛苦了
2646,最强偷塔亚索如入无人之境,5,如是梦兮,小鱼不砍，一个技能秒托儿了
2647,最强偷塔亚索如入无人之境,5,很晚才睡-,什么垃圾，一点观赏性没有的垃圾亚索，打的过pz zzang吗
2648,最强偷塔亚索如入无人之境,5,你无法艾特我,对话遮id不是骗***
2649,最强偷塔亚索如入无人之境,5,Saber丶zero,其他的就不说了 1.81攻速连双凤都打不出来...还尴尬的放2遍加特写 啊这...
2650,最强偷塔亚索如入无人之境,5,任时光CC流去,啊这你双风都没出慢放个啥劲啊
2651,最强偷塔亚索如入无人之境,5,骸璍興,鱼人怎么清楚对面队友不玩了？亚索队友一个镜头和互动都没有，好假。
2652,最强偷塔亚索如入无人之境,5,韩金峰的jb,二级打一级，有什么好发视频的
2653,最强偷塔亚索如入无人之境,5,风里残烛,小鱼人是你爹吧？挺配合啊一级学e
2654,最强偷塔亚索如入无人之境,5,星奈呀,一百出峡谷资格号 有需要加我ｖmdC_01tx
2655,最强偷塔亚索如入无人之境,5,,鱼塘局
2656,最强偷塔亚索如入无人之境,5,想雨萨科,队友投降真实
2657,最强偷塔亚索如入无人之境,5,辶畐王,这他么的啥？1级小人鱼满状态，2级亚索居然残了，
2658,最强偷塔亚索如入无人之境,5,没有快乐了,就这种配个打字的界面的都挺nt的
2659,最强偷塔亚索如入无人之境,5,蜂鸟不是鸟,有点小帅
2660,最强偷塔亚索如入无人之境,5,灵璧人装痣缸,追风这nt姑儿还没死？
2661,最强偷塔亚索如入无人之境,5,李富贵,我是快手小学生，我超爱看这种
2662,最强偷塔亚索如入无人之境,5,开车抓好方向盘,都是演员有什么好看的，这对话很明显看得出来，要不是演的，要么就是小学生智商，特么谁打游戏会这么多逼话，要么开的自定义
2663,最强偷塔亚索如入无人之境,5,R-Ber,虐菜有意思么
2664,最强偷塔亚索如入无人之境,5,,沙皮
2665,最强偷塔亚索如入无人之境,5,大爛財,使劲演吧，死垃圾，老子玩渔人不虐死你
2666,最强偷塔亚索如入无人之境,5,犬山的巴别塔,演的就太假
2667,最强偷塔亚索如入无人之境,5,击剑冠军,"快来参与掌盟春日福利活动，必得永久道具宝箱~
【微信平台建议直接复制该链接到浏览器打开】
网页链接"
2668,最强偷塔亚索如入无人之境,5,嘻嘻不会笑,对面最多三年级
2669,最强偷塔亚索如入无人之境,5,,其实鱼人一句话都没说
2670,最强偷塔亚索如入无人之境,5,栗子君,视频开头这小鱼人交e去换血纯几把nt，英雄熟练度不谈对线细节最起码青铜
2671,最强偷塔亚索如入无人之境,5,我是一位吧友,自导自演+虐菜
2672,最强偷塔亚索如入无人之境,5,山河,鱼苗局
2673,最强偷塔亚索如入无人之境,5,英俊故我烦,视频刚开始亚索2级半管经验，鱼人1级上去干亚索，而且中间死了几个小兵还没2级
2674,最强偷塔亚索如入无人之境,5,泥头车驾驶员,什么jb东西 老子一头创4你k＋
2675,最强偷塔亚索如入无人之境,5,qq快乐的殇,学到了
2676,最强偷塔亚索如入无人之境,5,焱之白雪,带电刑的小鱼人，段位很明显了
2677,最强偷塔亚索如入无人之境,5,贴吧用户_QbN53bD,司马营销号什么垃圾都疯狂倒
2678,最强偷塔亚索如入无人之境,5,水月洞天aK,雷神加速器时长可以暂停，这次签约了十大lpl俱乐部，进入咱们官网即可抽取大量外设以及现金红包
2679,最强偷塔亚索如入无人之境,5,Sining,啥 b
2680,最强偷塔亚索如入无人之境,5,ll1四叶草,摆拍 剧本先死个🐎
2681,最强偷塔亚索如入无人之境,5,贴吧用户_Qt4CP4b,鱼人真就到死一下都不还手
2682,最强偷塔亚索如入无人之境,5,free王者vs霸气,然后碰见了中单腕豪
2683,最强偷塔亚索如入无人之境,5,若君的风,这小鱼人不会玩，玩多的小鱼er机会找的好，这小鱼人就是个儿子等着队伍c
2684,最强偷塔亚索如入无人之境,5,派大星,亚索看看 清风和浪师傅 韩一索别的都是joker
2685,最强偷塔亚索如入无人之境,5,s25560,死吗小丑
2686,最强偷塔亚索如入无人之境,5,小大宝SOD蜜,这啥 b是谁我直接去他视频底下喷他个爽
2687,最强偷塔亚索如入无人之境,5,DajaYu,能不能把id亮了，把整个游戏屏幕亮了，搁在这里**，去峡谷打个排名吧
2688,最强偷塔亚索如入无人之境,5,安yi-,什么癌症局？三级打一级？
2689,最强偷塔亚索如入无人之境,5,两个人一个病,压缩1级e cd这么短的吗
2690,最强偷塔亚索如入无人之境,5,耶斯莫拉,小鱼不会玩
2691,最强偷塔亚索如入无人之境,5,frdsbfhye,加中间这种对话真伞兵。
2692,最强偷塔亚索如入无人之境,5,艾特我的没,玩亚索的都先司个马
2693,最强偷塔亚索如入无人之境,5,八云涵,哪来的半身不遂亚索，双风失误还专门给大伙看下你失误了是吧
2694,最强偷塔亚索如入无人之境,5,夜之森灵,没有人觉得这个钱跳的贼离谱吗
2695,最强偷塔亚索如入无人之境,5,不和你多比比-,蚌埠住了，双风都没成，还慢放
2696,最强偷塔亚索如入无人之境,5,风常提起她,一级对面满蓝你半血？
2697,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,元气缘结神,"想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。


点击展开，查看完整图片"
2698,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,元气缘结神,这装修还好意思叫网咖 自从网鱼开启网咖风潮后，什么牛鬼蛇神都改名网咖
2699,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,格林剧团团长,不是，这破网吧还有战队？
2700,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,元气缘结神,Dd
2701,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,北林东流,啊这
2702,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,,网咖我只认杰拉
2703,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,少年的刀与剑,人家没火来上网，该收的钱一分不少收。人家火了开始消费了，这些人都什么心态啊
2704,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,艾斯克尔,这家网吧好像已经被举报了，原因是让未成年人上网，因为当时knight他们还没到18
2705,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,艾瑞莉娅,所以感动之下就封了
2706,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,艾瑞莉娅,黑网吧啊，看图一电脑后面天花板这装修就是以前黑网吧。网咖装修环境非常好的，正规的真的是办公区吸烟区游戏区电竞区齐全。而且这些机械键盘真的挺好的，之前在一家网咖见到一水的海盗船，我都想顺一个走了
2707,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,eminem,点击展开，查看完整图片
2708,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,VanCrz,这....
2709,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,盖伦真美,这个热度蹭的可以
2710,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,001骨灰盒,JJ
2711,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,小明的童鞋,哈哈哈哈哈哈哈
2712,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,Jacobug,懂了，以后这家严查未成年
2713,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,飞翔心以毁,整顿太搞了
2714,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,我爱桐崎千棘,江西就是棒
2715,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,大番薯,真是天助我也
2716,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,gwngfr,今年年初关了，里面搬空
2717,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,只剩个桔,弈智？睿智？
2718,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,H-F曲终,这让我想起了张杰他们家的米线店。。但是那是他父母开的，人家是真的沾光
2719,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,Transformer___,上流网吧
2720,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,郑爽是她妈,**网吧？
2721,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,毛哥叫毛-,拿到了
2722,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,fiiiild,正常，未成年不让进，所以只能进这种又偏又小又破的小网吧
2723,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,挺好,小小斗鱼，不也孕育出卧虫，凤蛆两位瘟才
2724,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,盖伦躲最后,老陋室铭了
2725,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,伟大的比利王,这就是上流网吧吗
2726,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,远山不远-,我们这网吧还出过微笑和卷毛，不知道是网管还是原来常驻玩游戏的。
2727,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,Faye,他是个锤子的老板
2728,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,zzqzzq312,这网吧这么下流怎么诞生出zoom公爵的？？？？？
2729,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,夜洛星痕,你就是大聪明？
2730,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,炼狱人间救赎,尼玛打个游戏就卧龙凤雏了？小学生思维
2731,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,幻灭xzZ,多少年的游戏，才出来啊
2732,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,J3sus-,叙利亚风格装修
2733,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,iann,没准老板就是隐世奇才
2734,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,默哀愁伤,。。。
2735,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,枪手打手枪啪,就嗯蹭？
2736,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,P元帅,左手吹🐔⑧可以 别带上牙膏
2737,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,峰峰岚岚酷,萍乡步行街的网吧 我老家的 这网吧早就关门了
2738,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,将诶就oij,笑死爷
2739,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,囙囙丫,不爆出来我还不知道这两人是江西萍乡的
2740,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,南师小旋风,恭喜你多鱼！同时收获卧龙和凤雏两位高人！
2741,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,干拉枪王蔡徐,两个都是萍乡的，有什么奇怪的....
2742,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,贴吧用户_5tX756N,斯是陋室，惟吾德馨
2743,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,谁说你像风,以前也没见你们说牙膏很强呀。
2744,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,提莫正在送命1,不会真有人不知道“牙膏”是什么意思吧？
2745,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,咸鱼皮卡丘,一个是我网课软件一个是我游戏id
2746,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,枯草windy,用卧龙凤雏形容也太高大上了吧，只是有能力玩游戏出了名而已，游戏里的卧龙凤雏倒是挺适合的
2747,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,go若只如丶初见,这，，，连网吧都算不上吧，最多小黑吧
2748,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,创意叶凡,不是，卧龙凤雏不是我biubiu和bin?ii
2749,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,愁韵沐,这样吧可以
2750,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,卢格拉底,李晓峰当年的网吧也很烂啊，关键是夜里能用机器免费训练
2751,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,扬槌擂大鼓,我老家网吧只出了一个算小火的主播仙凡，以前天天在网吧里打单子，本人猥琐的要死
2752,想不到，一家小小的网吧，竟能同时孕育出卧龙、凤雏两位人才。,8,再說你号没了,网吧装修我是不怎么在意的，有空位，去习惯了我就会一直去那里
